425746 15794
137816 384781 0.333333
108705 384781 0.333333
199672 384781 0.333333
194328 384928 1.000000
384928 384929 0.166667
347972 384929 0.166667
384657 384929 0.166667
384658 384929 0.166667
384659 384929 0.166667
194328 384929 0.166667
363953 385005 0.250000
17907 385005 0.250000
155756 385005 0.250000
258685 385005 0.250000
382194 385118 0.250000
109994 385118 0.250000
154117 385118 0.250000
327687 385118 0.250000
154117 385119 0.500000
385118 385119 0.500000
305068 385819 0.333333
84996 385819 0.333333
57678 385819 0.333333
41378 385882 1.000000
41378 385883 0.500000
385882 385883 0.500000
196321 385928 0.200000
346510 385928 0.200000
342862 385928 0.200000
284087 385928 0.200000
384219 385928 0.200000
334392 385947 0.500000
90271 385947 0.500000
368559 386003 0.200000
368561 386003 0.200000
196114 386003 0.200000
246935 386003 0.200000
85983 386003 0.200000
128417 386032 0.142857
378118 386032 0.142857
378119 386032 0.142857
378120 386032 0.142857
378121 386032 0.142857
359692 386032 0.142857
359693 386032 0.142857
113723 386160 0.500000
156382 386160 0.500000
363328 386183 0.166667
362123 386183 0.166667
363691 386183 0.166667
363692 386183 0.166667
244535 386183 0.166667
362299 386183 0.166667
374339 386219 0.166667
256899 386219 0.166667
374340 386219 0.166667
374341 386219 0.166667
374342 386219 0.166667
374343 386219 0.166667
220233 386330 1.000000
220233 386331 0.500000
386330 386331 0.500000
220233 386332 0.333333
386330 386332 0.333333
386331 386332 0.333333
291232 386362 0.500000
87033 386362 0.500000
235110 386404 0.500000
376079 386404 0.500000
37289 386539 0.333333
314990 386539 0.333333
367921 386539 0.333333
37289 386540 0.250000
386539 386540 0.250000
314990 386540 0.250000
367921 386540 0.250000
37289 386541 0.200000
386539 386541 0.200000
386540 386541 0.200000
314990 386541 0.200000
367921 386541 0.200000
137816 386591 0.250000
108705 386591 0.250000
199672 386591 0.250000
384781 386591 0.250000
144331 386624 0.500000
361391 386624 0.500000
386624 386625 0.333333
144331 386625 0.333333
361391 386625 0.333333
386624 386626 0.250000
386625 386626 0.250000
144331 386626 0.250000
361391 386626 0.250000
386624 386627 0.200000
386625 386627 0.200000
386626 386627 0.200000
144331 386627 0.200000
361391 386627 0.200000
273986 386823 0.200000
155823 386823 0.200000
43311 386823 0.200000
280981 386823 0.200000
254649 386823 0.200000
273986 386824 0.166667
386823 386824 0.166667
155823 386824 0.166667
43311 386824 0.166667
280981 386824 0.166667
254649 386824 0.166667
273986 386825 0.142857
386823 386825 0.142857
386824 386825 0.142857
155823 386825 0.142857
43311 386825 0.142857
280981 386825 0.142857
254649 386825 0.142857
341744 387276 0.250000
263721 387276 0.250000
340507 387276 0.250000
137412 387276 0.250000
137412 387277 0.200000
263721 387277 0.200000
387276 387277 0.200000
341744 387277 0.200000
340507 387277 0.200000
317355 387407 0.500000
306412 387407 0.500000
317355 387408 0.333333
306412 387408 0.333333
75262 387408 0.333333
219700 387653 0.500000
228078 387653 0.500000
245637 387672 0.200000
121485 387672 0.200000
352083 387672 0.200000
364121 387672 0.200000
310718 387672 0.200000
228078 387684 0.500000
297663 387684 0.500000
187209 387929 1.000000
134810 387931 1.000000
360779 387951 0.250000
360780 387951 0.250000
360781 387951 0.250000
329446 387951 0.250000
360781 387952 0.500000
387951 387952 0.500000
360779 387953 0.250000
360780 387953 0.250000
360781 387953 0.250000
387951 387953 0.250000
243008 388313 0.083333
313152 388313 0.083333
217381 388313 0.083333
367687 388313 0.083333
367688 388313 0.083333
367689 388313 0.083333
96107 388313 0.083333
247403 388313 0.083333
251307 388313 0.083333
307924 388313 0.083333
76758 388313 0.083333
94458 388313 0.083333
308725 388345 0.333333
307180 388345 0.333333
84917 388345 0.333333
308725 388346 0.250000
388345 388346 0.250000
307180 388346 0.250000
84917 388346 0.250000
307180 388347 0.200000
308725 388347 0.200000
84917 388347 0.200000
388345 388347 0.200000
388346 388347 0.200000
294530 388804 0.166667
63047 388804 0.166667
347336 388804 0.166667
168938 388804 0.166667
161935 388804 0.166667
117720 388804 0.166667
137457 388821 0.250000
53924 388821 0.250000
346940 388821 0.250000
345583 388821 0.250000
53924 388822 0.333333
346940 388822 0.333333
345583 388822 0.333333
137412 388960 0.166667
263721 388960 0.166667
387276 388960 0.166667
387277 388960 0.166667
341744 388960 0.166667
340507 388960 0.166667
11331 389083 0.166667
192747 389083 0.166667
361965 389083 0.166667
361966 389083 0.166667
144052 389083 0.166667
383707 389083 0.166667
282489 389120 0.333333
43651 389120 0.333333
284065 389120 0.333333
389120 389121 0.250000
282489 389121 0.250000
43651 389121 0.250000
284065 389121 0.250000
41378 389127 0.333333
385883 389127 0.333333
385882 389127 0.333333
368559 389142 0.250000
196114 389142 0.250000
368561 389142 0.250000
85983 389142 0.250000
368559 389143 0.200000
368561 389143 0.200000
196114 389143 0.200000
389142 389143 0.200000
85983 389143 0.200000
121930 389163 0.250000
345844 389163 0.250000
275653 389163 0.250000
183030 389163 0.250000
311832 389336 0.333333
377225 389336 0.333333
233988 389336 0.333333
232325 389349 0.500000
438 389349 0.500000
371598 389526 0.333333
99525 389526 0.333333
371597 389526 0.333333
122512 389789 0.333333
75826 389789 0.333333
223331 389789 0.333333
383152 389872 0.250000
383153 389872 0.250000
371346 389872 0.250000
181645 389872 0.250000
374339 390029 0.142857
256899 390029 0.142857
374340 390029 0.142857
374341 390029 0.142857
374342 390029 0.142857
374343 390029 0.142857
386219 390029 0.142857
90180 390062 1.000000
232580 390085 0.142857
365831 390085 0.142857
133291 390085 0.142857
350575 390085 0.142857
122355 390085 0.142857
122364 390085 0.142857
367966 390085 0.142857
53196 390149 1.000000
361976 390345 1.000000
361976 390346 0.500000
390345 390346 0.500000
168503 390368 1.000000
379880 390461 0.200000
379881 390461 0.200000
379882 390461 0.200000
379883 390461 0.200000
25497 390461 0.200000
390553 390554 0.500000
126159 390554 0.500000
92939 390649 0.500000
371355 390649 0.500000
363812 390795 0.166667
363813 390795 0.166667
36552 390795 0.166667
289224 390795 0.166667
163473 390795 0.166667
231450 390795 0.166667
385248 391088 1.000000
292640 391272 1.000000
292640 391273 0.500000
391272 391273 0.500000
218065 391428 1.000000
154117 391507 0.333333
385118 391507 0.333333
385119 391507 0.333333
53924 391522 0.200000
345583 391522 0.200000
137457 391522 0.200000
388821 391522 0.200000
346940 391522 0.200000
106758 391740 1.000000
95096 391924 0.250000
278426 391924 0.250000
272061 391924 0.250000
383790 391924 0.250000
125448 392209 0.111111
243688 392209 0.111111
57034 392209 0.111111
375503 392209 0.111111
262162 392209 0.111111
366834 392209 0.111111
384436 392209 0.111111
384437 392209 0.111111
198235 392209 0.111111
58548 392425 1.000000
125448 392629 0.100000
243688 392629 0.100000
57034 392629 0.100000
375503 392629 0.100000
392209 392629 0.100000
262162 392629 0.100000
366834 392629 0.100000
384436 392629 0.100000
384437 392629 0.100000
198235 392629 0.100000
365145 392777 0.250000
324041 392777 0.250000
365146 392777 0.250000
128375 392777 0.250000
305068 392967 0.250000
385819 392967 0.250000
84996 392967 0.250000
57678 392967 0.250000
84996 392971 0.500000
307414 392971 0.500000
392971 392972 0.250000
305067 392972 0.250000
84996 392972 0.250000
307414 392972 0.250000
379880 393021 0.166667
379881 393021 0.166667
379882 393021 0.166667
379883 393021 0.166667
25497 393021 0.166667
390461 393021 0.166667
379880 393022 0.142857
379881 393022 0.142857
379882 393022 0.142857
379883 393022 0.142857
393021 393022 0.142857
25497 393022 0.142857
390461 393022 0.142857
375490 393428 0.333333
375491 393428 0.333333
198732 393428 0.333333
393428 393429 0.250000
375490 393429 0.250000
375491 393429 0.250000
198732 393429 0.250000
279116 393491 0.333333
222878 393491 0.333333
269615 393491 0.333333
163585 393603 0.166667
106758 393603 0.166667
363047 393603 0.166667
363048 393603 0.166667
375049 393603 0.166667
375050 393603 0.166667
280360 393625 0.200000
37322 393625 0.200000
370447 393625 0.200000
383062 393625 0.200000
340441 393625 0.200000
380263 393970 0.200000
24468 393970 0.200000
379380 393970 0.200000
207446 393970 0.200000
373975 393970 0.200000
390345 394227 0.200000
390346 394227 0.200000
361975 394227 0.200000
361976 394227 0.200000
361977 394227 0.200000
361976 394228 0.250000
390345 394228 0.250000
390346 394228 0.250000
394227 394228 0.250000
317381 394236 0.142857
72781 394236 0.142857
251888 394236 0.142857
324627 394236 0.142857
6580 394236 0.142857
370746 394236 0.142857
144319 394236 0.142857
317381 394237 0.125000
72781 394237 0.125000
251888 394237 0.125000
324627 394237 0.125000
6580 394237 0.125000
370746 394237 0.125000
394236 394237 0.125000
144319 394237 0.125000
353697 394264 0.250000
316871 394264 0.250000
323082 394264 0.250000
311695 394264 0.250000
306770 394458 1.000000
291232 394816 0.333333
87033 394816 0.333333
386362 394816 0.333333
149687 394838 1.000000
250188 394880 0.333333
250189 394880 0.333333
345839 394880 0.333333
169248 394905 0.500000
360939 394905 0.500000
292640 394918 1.000000
647 395256 0.200000
172107 395256 0.200000
181038 395256 0.200000
350609 395256 0.200000
42777 395256 0.200000
382721 395341 0.166667
382723 395341 0.166667
382724 395341 0.166667
382725 395341 0.166667
100295 395341 0.166667
37843 395341 0.166667
335964 395515 0.333333
280078 395515 0.333333
321351 395515 0.333333
387684 395733 0.500000
228078 395733 0.500000
154008 395907 0.250000
230653 395907 0.250000
234419 395907 0.250000
151589 395907 0.250000
315897 396449 0.333333
362425 396449 0.333333
317295 396449 0.333333
243008 396548 0.076923
313152 396548 0.076923
217381 396548 0.076923
367687 396548 0.076923
367688 396548 0.076923
367689 396548 0.076923
96107 396548 0.076923
247403 396548 0.076923
251307 396548 0.076923
307924 396548 0.076923
76758 396548 0.076923
388313 396548 0.076923
94458 396548 0.076923
243008 396549 0.071429
313152 396549 0.071429
396548 396549 0.071429
217381 396549 0.071429
367687 396549 0.071429
367688 396549 0.071429
367689 396549 0.071429
96107 396549 0.071429
247403 396549 0.071429
251307 396549 0.071429
307924 396549 0.071429
76758 396549 0.071429
388313 396549 0.071429
94458 396549 0.071429
352736 396571 0.250000
16578 396571 0.250000
300034 396571 0.250000
71588 396571 0.250000
301063 396850 0.200000
363256 396850 0.200000
363257 396850 0.200000
300248 396850 0.200000
258329 396850 0.200000
301063 396851 0.166667
363256 396851 0.166667
396850 396851 0.166667
363257 396851 0.166667
300248 396851 0.166667
258329 396851 0.166667
301063 396852 0.142857
363256 396852 0.142857
396850 396852 0.142857
396851 396852 0.142857
363257 396852 0.142857
300248 396852 0.142857
258329 396852 0.142857
245637 397033 0.166667
121485 397033 0.166667
352083 397033 0.166667
387672 397033 0.166667
364121 397033 0.166667
310718 397033 0.166667
18766 397097 0.125000
302991 397097 0.125000
305423 397097 0.125000
360110 397097 0.125000
360111 397097 0.125000
360112 397097 0.125000
353566 397097 0.125000
164223 397097 0.125000
229184 397269 0.200000
166086 397269 0.200000
370631 397269 0.200000
370632 397269 0.200000
315404 397269 0.200000
128417 397379 0.125000
378118 397379 0.125000
378119 397379 0.125000
378120 397379 0.125000
378121 397379 0.125000
359692 397379 0.125000
359693 397379 0.125000
386032 397379 0.125000
128417 397380 0.111111
397379 397380 0.111111
378118 397380 0.111111
378119 397380 0.111111
378120 397380 0.111111
378121 397380 0.111111
359692 397380 0.111111
359693 397380 0.111111
386032 397380 0.111111
387684 397687 0.333333
387653 397687 0.333333
228078 397687 0.333333
291232 398377 0.200000
325416 398377 0.200000
364112 398377 0.200000
364113 398377 0.200000
87033 398377 0.200000
140336 398387 0.250000
368899 398387 0.250000
252085 398387 0.250000
85319 398387 0.250000
209005 398390 0.166667
359246 398390 0.166667
359247 398390 0.166667
359248 398390 0.166667
290193 398390 0.166667
113298 398390 0.166667
280360 398528 0.166667
37322 398528 0.166667
393625 398528 0.166667
370447 398528 0.166667
383062 398528 0.166667
340441 398528 0.166667
353697 398664 0.200000
316871 398664 0.200000
323082 398664 0.200000
311695 398664 0.200000
394264 398664 0.200000
363812 398861 0.142857
363813 398861 0.142857
36552 398861 0.142857
289224 398861 0.142857
390795 398861 0.142857
163473 398861 0.142857
231450 398861 0.142857
87755 398886 0.333333
355636 398886 0.333333
87757 398886 0.333333
365826 399036 0.200000
384357 399036 0.200000
384358 399036 0.200000
384359 399036 0.200000
365831 399036 0.200000
383790 399049 0.200000
391924 399049 0.200000
95096 399049 0.200000
278426 399049 0.200000
272061 399049 0.200000
246682 399558 0.500000
195029 399558 0.500000
375490 399609 0.200000
375491 399609 0.200000
198732 399609 0.200000
393428 399609 0.200000
393429 399609 0.200000
257775 399674 0.250000
323502 399674 0.250000
163302 399674 0.250000
150967 399674 0.250000
365472 399754 0.200000
51203 399754 0.200000
207667 399754 0.200000
55767 399754 0.200000
107099 399754 0.200000
41378 399895 0.250000
385883 399895 0.250000
385882 399895 0.250000
389127 399895 0.250000
41378 399896 0.200000
389127 399896 0.200000
399895 399896 0.200000
385882 399896 0.200000
385883 399896 0.200000
68384 399907 0.058824
260163 399907 0.058824
163721 399907 0.058824
379433 399907 0.058824
379434 399907 0.058824
379435 399907 0.058824
379436 399907 0.058824
379437 399907 0.058824
379438 399907 0.058824
379439 399907 0.058824
379440 399907 0.058824
379441 399907 0.058824
371290 399907 0.058824
371291 399907 0.058824
371292 399907 0.058824
371293 399907 0.058824
371294 399907 0.058824
280546 399935 1.000000
220233 399964 0.250000
386330 399964 0.250000
386331 399964 0.250000
386332 399964 0.250000
220233 399965 0.200000
386330 399965 0.200000
386331 399965 0.200000
386332 399965 0.200000
399964 399965 0.200000
29824 400226 0.066667
372832 400226 0.066667
208706 400226 0.066667
372833 400226 0.066667
353956 400226 0.066667
372834 400226 0.066667
215626 400226 0.066667
215627 400226 0.066667
361840 400226 0.066667
361841 400226 0.066667
361842 400226 0.066667
241331 400226 0.066667
86712 400226 0.066667
25689 400226 0.066667
372831 400226 0.066667
389120 400531 0.200000
284065 400531 0.200000
389121 400531 0.200000
43651 400531 0.200000
282489 400531 0.200000
292640 400602 0.500000
372934 400602 0.500000
360166 400819 0.125000
207271 400819 0.125000
360167 400819 0.125000
59945 400819 0.125000
360168 400819 0.125000
168110 400819 0.125000
293338 400819 0.125000
373405 400819 0.125000
390553 401448 0.500000
390554 401448 0.500000
187209 401644 0.500000
367283 401644 0.500000
387408 401880 0.250000
317355 401880 0.250000
306412 401880 0.250000
75262 401880 0.250000
384387 401959 0.200000
384388 401959 0.200000
85351 401959 0.200000
323662 401959 0.200000
364729 401959 0.200000
37569 402243 0.100000
11174 402243 0.100000
367182 402243 0.100000
367183 402243 0.100000
367184 402243 0.100000
367185 402243 0.100000
367186 402243 0.100000
367187 402243 0.100000
71992 402243 0.100000
94969 402243 0.100000
315897 402793 0.250000
362425 402793 0.250000
396449 402793 0.250000
317295 402793 0.250000
350528 403267 0.200000
151106 403267 0.200000
323950 403267 0.200000
98134 403267 0.200000
350527 403267 0.200000
318747 403276 0.250000
319197 403276 0.250000
319198 403276 0.250000
319111 403276 0.250000
319111 403277 0.200000
403276 403277 0.200000
318747 403277 0.200000
319197 403277 0.200000
319198 403277 0.200000
319111 403278 0.166667
403276 403278 0.166667
403277 403278 0.166667
318747 403278 0.166667
319197 403278 0.166667
319198 403278 0.166667
359993 403282 1.000000
359993 403283 0.500000
403282 403283 0.500000
359993 403284 0.333333
403282 403284 0.333333
403283 403284 0.333333
364113 403379 0.500000
398377 403379 0.500000
160724 403487 0.333333
364910 403487 0.333333
364911 403487 0.333333
403487 403488 0.250000
160724 403488 0.250000
364910 403488 0.250000
364911 403488 0.250000
403488 403489 0.200000
364910 403489 0.200000
364911 403489 0.200000
160724 403489 0.200000
403487 403489 0.200000
249506 403584 0.333333
177234 403584 0.333333
254910 403584 0.333333
203848 403588 0.333333
310252 403588 0.333333
310253 403588 0.333333
203848 403589 0.250000
403588 403589 0.250000
310252 403589 0.250000
310253 403589 0.250000
403588 403590 0.200000
403589 403590 0.200000
203848 403590 0.200000
310252 403590 0.200000
310253 403590 0.200000
353902 403601 0.200000
319381 403601 0.200000
194934 403601 0.200000
26424 403601 0.200000
44250 403601 0.200000
116968 403794 0.200000
286507 403794 0.200000
229589 403794 0.200000
251322 403794 0.200000
233021 403794 0.200000
116968 403795 0.166667
286507 403795 0.166667
403794 403795 0.166667
229589 403795 0.166667
251322 403795 0.166667
233021 403795 0.166667
116968 403796 0.142857
286507 403796 0.142857
403794 403796 0.142857
403795 403796 0.142857
229589 403796 0.142857
251322 403796 0.142857
233021 403796 0.142857
370445 403847 0.500000
46223 403847 0.500000
403847 403848 0.333333
370445 403848 0.333333
46223 403848 0.333333
360596 403879 0.333333
235134 403879 0.333333
319895 403879 0.333333
403879 403880 0.250000
360596 403880 0.250000
235134 403880 0.250000
319895 403880 0.250000
403879 403881 0.200000
403880 403881 0.200000
360596 403881 0.200000
319895 403881 0.200000
235134 403881 0.200000
175040 403941 0.166667
360770 403941 0.166667
69476 403941 0.166667
333796 403941 0.166667
38532 403941 0.166667
78039 403941 0.166667
359262 404528 0.250000
315700 404528 0.250000
349894 404528 0.250000
267551 404528 0.250000
349894 404529 0.200000
404528 404529 0.200000
315700 404529 0.200000
359262 404529 0.200000
267551 404529 0.200000
349894 404530 0.166667
404528 404530 0.166667
404529 404530 0.166667
315700 404530 0.166667
359262 404530 0.166667
267551 404530 0.166667
349894 404531 0.142857
404528 404531 0.142857
404529 404531 0.142857
404530 404531 0.142857
315700 404531 0.142857
359262 404531 0.142857
267551 404531 0.142857
349894 404532 0.125000
404528 404532 0.125000
404529 404532 0.125000
404530 404532 0.125000
404531 404532 0.125000
315700 404532 0.125000
359262 404532 0.125000
267551 404532 0.125000
349894 404533 0.111111
404528 404533 0.111111
404529 404533 0.111111
404530 404533 0.111111
404531 404533 0.111111
315700 404533 0.111111
404532 404533 0.111111
359262 404533 0.111111
267551 404533 0.111111
349894 404534 0.100000
404528 404534 0.100000
404529 404534 0.100000
404530 404534 0.100000
404531 404534 0.100000
315700 404534 0.100000
404532 404534 0.100000
404533 404534 0.100000
359262 404534 0.100000
267551 404534 0.100000
349894 404535 0.090909
404528 404535 0.090909
404529 404535 0.090909
404530 404535 0.090909
404531 404535 0.090909
315700 404535 0.090909
404532 404535 0.090909
404533 404535 0.090909
404534 404535 0.090909
359262 404535 0.090909
267551 404535 0.090909
349894 404536 0.083333
404528 404536 0.083333
404529 404536 0.083333
404530 404536 0.083333
404531 404536 0.083333
315700 404536 0.083333
404532 404536 0.083333
404533 404536 0.083333
404534 404536 0.083333
404535 404536 0.083333
359262 404536 0.083333
267551 404536 0.083333
349894 404537 0.076923
404528 404537 0.076923
404529 404537 0.076923
404530 404537 0.076923
404531 404537 0.076923
315700 404537 0.076923
404532 404537 0.076923
404533 404537 0.076923
404534 404537 0.076923
404535 404537 0.076923
404536 404537 0.076923
359262 404537 0.076923
267551 404537 0.076923
349894 404538 0.071429
404528 404538 0.071429
404529 404538 0.071429
404530 404538 0.071429
404531 404538 0.071429
315700 404538 0.071429
404532 404538 0.071429
404533 404538 0.071429
404534 404538 0.071429
404535 404538 0.071429
404537 404538 0.071429
404536 404538 0.071429
359262 404538 0.071429
267551 404538 0.071429
404538 404539 0.066667
349894 404539 0.066667
404528 404539 0.066667
404529 404539 0.066667
404530 404539 0.066667
404531 404539 0.066667
315700 404539 0.066667
404532 404539 0.066667
404533 404539 0.066667
404534 404539 0.066667
404535 404539 0.066667
404537 404539 0.066667
404536 404539 0.066667
359262 404539 0.066667
267551 404539 0.066667
321209 404572 0.500000
368364 404572 0.500000
243008 404573 0.066667
313152 404573 0.066667
396548 404573 0.066667
217381 404573 0.066667
396549 404573 0.066667
367687 404573 0.066667
367688 404573 0.066667
367689 404573 0.066667
96107 404573 0.066667
247403 404573 0.066667
251307 404573 0.066667
307924 404573 0.066667
76758 404573 0.066667
388313 404573 0.066667
94458 404573 0.066667
243008 404574 0.062500
313152 404574 0.062500
396548 404574 0.062500
217381 404574 0.062500
396549 404574 0.062500
367687 404574 0.062500
367688 404574 0.062500
367689 404574 0.062500
96107 404574 0.062500
247403 404574 0.062500
251307 404574 0.062500
307924 404574 0.062500
76758 404574 0.062500
388313 404574 0.062500
94458 404574 0.062500
404573 404574 0.062500
72984 404678 0.500000
290748 404678 0.500000
110920 404783 1.000000
396449 404807 0.200000
402793 404807 0.200000
317295 404807 0.200000
315897 404807 0.200000
362425 404807 0.200000
284344 404901 0.333333
93204 404901 0.333333
183462 404901 0.333333
284344 404902 0.250000
93204 404902 0.250000
404901 404902 0.250000
183462 404902 0.250000
183462 405023 0.200000
281129 405023 0.200000
323658 405023 0.200000
280432 405023 0.200000
284344 405023 0.200000
311832 405172 0.250000
377225 405172 0.250000
233988 405172 0.250000
389336 405172 0.250000
385947 405343 1.000000
385947 405344 0.500000
405343 405344 0.500000
405344 405345 0.333333
385947 405345 0.333333
405343 405345 0.333333
405344 405346 0.250000
405345 405346 0.250000
385947 405346 0.250000
405343 405346 0.250000
405344 405347 0.200000
405345 405347 0.200000
405346 405347 0.200000
385947 405347 0.200000
405343 405347 0.200000
405344 405348 0.166667
405345 405348 0.166667
405346 405348 0.166667
405347 405348 0.166667
385947 405348 0.166667
405343 405348 0.166667
155931 405740 1.000000
155931 405741 0.500000
405740 405741 0.500000
155931 405742 0.333333
405740 405742 0.333333
405741 405742 0.333333
155931 405743 0.250000
405740 405743 0.250000
405741 405743 0.250000
405742 405743 0.250000
405740 405744 0.200000
405741 405744 0.200000
405742 405744 0.200000
405743 405744 0.200000
155931 405744 0.200000
405740 405745 0.166667
405741 405745 0.166667
405742 405745 0.166667
405743 405745 0.166667
405744 405745 0.166667
155931 405745 0.166667
405740 405746 0.142857
405741 405746 0.142857
405742 405746 0.142857
405743 405746 0.142857
405744 405746 0.142857
405745 405746 0.142857
155931 405746 0.142857
72984 405771 0.333333
290748 405771 0.333333
404678 405771 0.333333
72984 405772 0.250000
405771 405772 0.250000
290748 405772 0.250000
404678 405772 0.250000
364206 405774 0.250000
231692 405774 0.250000
189477 405774 0.250000
312654 405774 0.250000
163181 405784 0.333333
246094 405784 0.333333
295879 405784 0.333333
381233 405832 0.333333
60804 405832 0.333333
258997 405832 0.333333
405832 405833 0.250000
381233 405833 0.250000
60804 405833 0.250000
258997 405833 0.250000
98028 405940 1.000000
98028 405941 1.000000
405940 405942 0.500000
98028 405942 0.500000
98028 405943 1.000000
98028 405944 1.000000
368785 406003 1.000000
62696 406226 0.250000
191929 406226 0.250000
209065 406226 0.250000
268035 406226 0.250000
98168 406243 0.333333
324007 406243 0.333333
129615 406243 0.333333
334108 406333 1.000000
334108 406334 0.500000
406333 406334 0.500000
334108 406335 0.333333
406333 406335 0.333333
406334 406335 0.333333
129884 406525 1.000000
129884 406526 0.500000
406525 406526 0.500000
332420 406607 0.166667
223528 406607 0.166667
207821 406607 0.166667
216432 406607 0.166667
98359 406607 0.166667
260091 406607 0.166667
223528 406608 0.333333
88517 406608 0.333333
98359 406608 0.333333
98168 406665 0.250000
324007 406665 0.250000
406243 406665 0.250000
129615 406665 0.250000
403847 406720 0.250000
403848 406720 0.250000
370445 406720 0.250000
46223 406720 0.250000
406720 406721 0.200000
403847 406721 0.200000
403848 406721 0.200000
370445 406721 0.200000
46223 406721 0.200000
86969 406756 0.333333
210015 406756 0.333333
90767 406756 0.333333
86969 406758 0.250000
406756 406758 0.250000
210015 406758 0.250000
90767 406758 0.250000
113610 406840 1.000000
406840 406841 0.500000
113610 406841 0.500000
82253 407094 1.000000
82253 407095 0.500000
407094 407095 0.500000
243008 407479 0.058824
313152 407479 0.058824
396548 407479 0.058824
217381 407479 0.058824
396549 407479 0.058824
367687 407479 0.058824
367688 407479 0.058824
367689 407479 0.058824
96107 407479 0.058824
247403 407479 0.058824
251307 407479 0.058824
307924 407479 0.058824
76758 407479 0.058824
388313 407479 0.058824
94458 407479 0.058824
404573 407479 0.058824
404574 407479 0.058824
243008 407480 0.055556
313152 407480 0.055556
396548 407480 0.055556
217381 407480 0.055556
396549 407480 0.055556
367687 407480 0.055556
367688 407480 0.055556
367689 407480 0.055556
96107 407480 0.055556
247403 407480 0.055556
251307 407480 0.055556
307924 407480 0.055556
76758 407480 0.055556
407479 407480 0.055556
388313 407480 0.055556
94458 407480 0.055556
404573 407480 0.055556
404574 407480 0.055556
396548 407481 0.052632
396549 407481 0.052632
217381 407481 0.052632
251307 407481 0.052632
407479 407481 0.052632
407480 407481 0.052632
243008 407481 0.052632
313152 407481 0.052632
367687 407481 0.052632
367688 407481 0.052632
367689 407481 0.052632
307924 407481 0.052632
76758 407481 0.052632
388313 407481 0.052632
404573 407481 0.052632
404574 407481 0.052632
96107 407481 0.052632
247403 407481 0.052632
94458 407481 0.052632
58819 407662 0.142857
244231 407662 0.142857
204074 407662 0.142857
258922 407662 0.142857
67437 407662 0.142857
130993 407662 0.142857
133654 407662 0.142857
58819 407663 0.125000
244231 407663 0.125000
204074 407663 0.125000
258922 407663 0.125000
67437 407663 0.125000
407662 407663 0.125000
130993 407663 0.125000
133654 407663 0.125000
141953 407758 0.250000
66923 407758 0.250000
365259 407758 0.250000
313159 407758 0.250000
141953 407759 0.200000
313159 407759 0.200000
66923 407759 0.200000
365259 407759 0.200000
407758 407759 0.200000
368785 408028 1.000000
368785 408029 0.500000
408028 408029 0.500000
368785 408030 0.333333
408028 408030 0.333333
408029 408030 0.333333
368785 408031 0.200000
406003 408031 0.200000
408028 408031 0.200000
408029 408031 0.200000
408030 408031 0.200000
368785 408032 0.166667
406003 408032 0.166667
408028 408032 0.166667
408029 408032 0.166667
408030 408032 0.166667
408031 408032 0.166667
314307 408258 0.200000
24714 408258 0.200000
234315 408258 0.200000
216722 408258 0.200000
263414 408258 0.200000
116636 408262 0.500000
380277 408262 0.500000
405784 408323 0.250000
163181 408323 0.250000
246094 408323 0.250000
295879 408323 0.250000
408323 408324 0.200000
295879 408324 0.200000
163181 408324 0.200000
246094 408324 0.200000
405784 408324 0.200000
408323 408325 0.166667
408324 408325 0.166667
295879 408325 0.166667
163181 408325 0.166667
246094 408325 0.166667
405784 408325 0.166667
386160 408355 0.333333
113723 408355 0.333333
156382 408355 0.333333
386160 408356 0.250000
408355 408356 0.250000
113723 408356 0.250000
156382 408356 0.250000
99265 408446 0.111111
261892 408446 0.111111
278116 408446 0.111111
78342 408446 0.111111
219915 408446 0.111111
367309 408446 0.111111
328376 408446 0.111111
79862 408446 0.111111
289912 408446 0.111111
406720 408570 0.166667
406721 408570 0.166667
403847 408570 0.166667
403848 408570 0.166667
370445 408570 0.166667
46223 408570 0.166667
406720 408571 0.142857
406721 408571 0.142857
403847 408571 0.142857
403848 408571 0.142857
370445 408571 0.142857
46223 408571 0.142857
408570 408571 0.142857
371598 408580 0.250000
389526 408580 0.250000
99525 408580 0.250000
371597 408580 0.250000
408580 408581 0.200000
99525 408581 0.200000
371597 408581 0.200000
371598 408581 0.200000
389526 408581 0.200000
408580 408582 0.166667
99525 408582 0.166667
408581 408582 0.166667
371597 408582 0.166667
371598 408582 0.166667
389526 408582 0.166667
408580 408583 0.142857
99525 408583 0.142857
408581 408583 0.142857
408582 408583 0.142857
371597 408583 0.142857
371598 408583 0.142857
389526 408583 0.142857
147925 408645 1.000000
408645 408646 0.500000
147925 408646 0.500000
408645 408647 0.333333
147925 408647 0.333333
408646 408647 0.333333
372672 408727 0.333333
372670 408727 0.333333
293759 408727 0.333333
215713 409115 0.333333
54995 409115 0.333333
343057 409115 0.333333
409115 409116 0.250000
215713 409116 0.250000
54995 409116 0.250000
343057 409116 0.250000
134810 409131 0.500000
387931 409131 0.500000
409131 409132 0.333333
134810 409132 0.333333
387931 409132 0.333333
409131 409133 0.250000
134810 409133 0.250000
387931 409133 0.250000
409132 409133 0.250000
409131 409134 0.200000
409132 409134 0.200000
409133 409134 0.200000
134810 409134 0.200000
387931 409134 0.200000
396548 409723 0.050000
396549 409723 0.050000
217381 409723 0.050000
251307 409723 0.050000
