548526 13474
297896 494261 0.200000
56536 494261 0.200000
329881 494261 0.200000
62603 494264 0.047619
331412 494264 0.047619
306709 494264 0.047619
132503 494264 0.047619
469791 494264 0.047619
6690 494264 0.047619
314403 494264 0.047619
374435 494264 0.047619
381349 494264 0.047619
449838 494264 0.047619
157258 494264 0.047619
357452 494264 0.047619
53841 494264 0.047619
240480 494264 0.047619
30562 494264 0.047619
364388 494264 0.047619
89325 494264 0.047619
205295 494264 0.047619
169076 494264 0.047619
422901 494264 0.047619
413433 494264 0.047619
455392 494644 0.111111
107269 494644 0.111111
405594 494644 0.111111
469797 494644 0.111111
397772 494644 0.111111
429580 494644 0.111111
75858 494644 0.111111
140762 494644 0.111111
431132 494644 0.111111
234224 494662 0.250000
430041 494662 0.250000
386376 494662 0.250000
453999 494662 0.250000
422051 494807 0.142857
26661 494807 0.142857
384103 494807 0.142857
398286 494807 0.142857
86257 494807 0.142857
50066 494807 0.142857
264346 494807 0.142857
406305 494860 0.111111
471009 494860 0.111111
229510 494860 0.111111
168720 494860 0.111111
445716 494860 0.111111
25749 494860 0.111111
261558 494860 0.111111
5238 494860 0.111111
406909 494860 0.111111
20353 495135 0.200000
309698 495135 0.200000
357847 495135 0.200000
267803 495135 0.200000
462268 495135 0.200000
417272 495172 0.250000
382058 495172 0.250000
425507 495172 0.250000
330542 495172 0.250000
329508 495203 0.100000
492634 495203 0.100000
213676 495203 0.100000
5582 495203 0.100000
335028 495203 0.100000
374744 495203 0.100000
339289 495203 0.100000
47930 495203 0.100000
350684 495203 0.100000
193375 495203 0.100000
98112 495620 0.142857
430451 495620 0.142857
33492 495620 0.142857
65243 495620 0.142857
346811 495620 0.142857
292574 495620 0.142857
124351 495620 0.142857
15489 495664 0.250000
310937 495664 0.250000
270273 495664 0.250000
361070 495664 0.250000
393538 495786 0.083333
81957 495786 0.083333
273064 495786 0.083333
215497 495786 0.083333
368907 495786 0.083333
187952 495786 0.083333
94166 495786 0.083333
421881 495786 0.083333
6170 495786 0.083333
279547 495786 0.083333
121596 495786 0.083333
256479 495786 0.083333
299825 495940 0.250000
89139 495940 0.250000
200053 495940 0.250000
244471 495940 0.250000
302104 495975 0.250000
186585 495975 0.250000
16051 495975 0.250000
471109 495975 0.250000
410401 496038 0.100000
219714 496038 0.100000
456740 496038 0.100000
108325 496038 0.100000
367717 496038 0.100000
13867 496038 0.100000
492018 496038 0.100000
448789 496038 0.100000
21789 496038 0.100000
43967 496038 0.100000
331603 496219 0.250000
408758 496219 0.250000
144221 496219 0.250000
399669 496219 0.250000
417921 496242 0.066667
91945 496242 0.066667
272841 496242 0.066667
38731 496242 0.066667
35115 496242 0.066667
332908 496242 0.066667
456108 496242 0.066667
135311 496242 0.066667
487539 496242 0.066667
90260 496242 0.066667
11892 496242 0.066667
193268 496242 0.066667
204884 496242 0.066667
411035 496242 0.066667
229019 496242 0.066667
22787 496279 0.166667
126115 496279 0.166667
433704 496279 0.166667
340511 496279 0.166667
184017 496279 0.166667
364703 496279 0.166667
15489 496329 0.083333
270273 496329 0.083333
369475 496329 0.083333
251108 496329 0.083333
444683 496329 0.083333
316207 496329 0.083333
373680 496329 0.083333
5457 496329 0.083333
31953 496329 0.083333
344438 496329 0.083333
310937 496329 0.083333
203359 496329 0.083333
24448 496488 0.250000
246595 496488 0.250000
270332 496488 0.250000
162613 496488 0.250000
47521 496847 0.111111
22915 496847 0.111111
286824 496847 0.111111
8720 496847 0.111111
480628 496847 0.111111
78517 496847 0.111111
488277 496847 0.111111
49211 496847 0.111111
239132 496847 0.111111
391665 496977 0.250000
97674 496977 0.250000
4005 496977 0.250000
44111 496977 0.250000
246337 497007 0.250000
301834 497007 0.250000
295435 497007 0.250000
353399 497007 0.250000
110248 497146 0.250000
9169 497146 0.250000
420467 497146 0.250000
114513 497146 0.250000
200196 497338 0.125000
126757 497338 0.125000
387972 497338 0.125000
113773 497338 0.125000
101295 497338 0.125000
404752 497338 0.125000
138428 497338 0.125000
492349 497338 0.125000
328671 497568 0.250000
68284 497568 0.250000
289508 497568 0.250000
2223 497568 0.250000
317488 497889 0.250000
166530 497889 0.250000
228556 497889 0.250000
138446 497889 0.250000
166530 497891 0.142857
288775 497891 0.142857
472715 497891 0.142857
228556 497891 0.142857
110509 497891 0.142857
138446 497891 0.142857
317488 497891 0.142857
230023 497934 0.142857
288296 497934 0.142857
202570 497934 0.142857
124908 497934 0.142857
4465 497934 0.142857
229395 497934 0.142857
452470 497934 0.142857
48968 498286 0.142857
444875 498286 0.142857
98588 498286 0.142857
143608 498286 0.142857
168570 498286 0.142857
377884 498286 0.142857
410943 498286 0.142857
320672 498315 0.125000
396870 498315 0.125000
477160 498315 0.125000
100394 498315 0.125000
428880 498315 0.125000
173813 498315 0.125000
227516 498315 0.125000
186430 498315 0.125000
184017 498325 0.500000
22787 498325 0.500000
95685 498400 0.166667
281478 498400 0.166667
265863 498400 0.166667
201586 498400 0.166667
216381 498400 0.166667
481279 498400 0.166667
400307 498491 0.250000
344307 498491 0.250000
159229 498491 0.250000
441053 498491 0.250000
38731 498600 0.200000
35115 498600 0.200000
332908 498600 0.200000
311508 498600 0.200000
229019 498600 0.200000
434104 498667 0.333333
14372 498667 0.333333
249279 498667 0.333333
52427 498730 0.200000
385739 498730 0.200000
36205 498730 0.200000
258449 498730 0.200000
168662 498730 0.200000
186915 498778 0.200000
490890 498778 0.200000
440144 498778 0.200000
237812 498778 0.200000
63647 498778 0.200000
391504 498882 0.250000
57643 498882 0.250000
300044 498882 0.250000
82549 498882 0.250000
219649 499056 0.200000
444709 499056 0.200000
337976 499056 0.200000
337981 499056 0.200000
233695 499056 0.200000
34883 499152 0.071429
447303 499152 0.071429
466951 499152 0.071429
462377 499152 0.071429
473834 499152 0.071429
175887 499152 0.071429
285265 499152 0.071429
348401 499152 0.071429
262611 499152 0.071429
439377 499152 0.071429
55735 499152 0.071429
337785 499152 0.071429
137114 499152 0.071429
344252 499152 0.071429
157587 499264 0.250000
479118 499264 0.250000
110854 499264 0.250000
376663 499264 0.250000
331946 499411 0.166667
354092 499411 0.166667
262450 499411 0.166667
237754 499411 0.166667
454459 499411 0.166667
177374 499411 0.166667
322945 499423 0.200000
456623 499423 0.200000
168111 499423 0.200000
29307 499423 0.200000
349470 499423 0.200000
114690 499424 0.200000
412804 499424 0.200000
110279 499424 0.200000
456623 499424 0.200000
29307 499424 0.200000
108584 499727 0.250000
215664 499727 0.250000
68149 499727 0.250000
38942 499727 0.250000
440992 499772 0.250000
493912 499772 0.250000
329732 499772 0.250000
459589 499772 0.250000
113905 499824 0.250000
432420 499824 0.250000
210414 499824 0.250000
339151 499824 0.250000
432389 500036 0.200000
195496 500036 0.200000
311567 500036 0.200000
357653 500036 0.200000
381599 500036 0.200000
498400 500282 0.062500
450625 500282 0.062500
274946 500282 0.062500
474757 500282 0.062500
281478 500282 0.062500
265863 500282 0.062500
103400 500282 0.062500
246761 500282 0.062500
441658 500282 0.062500
201586 500282 0.062500
91252 500282 0.062500
21046 500282 0.062500
292120 500282 0.062500
344474 500282 0.062500
216381 500282 0.062500
481279 500282 0.062500
278920 500420 0.333333
220084 500420 0.333333
61148 500420 0.333333
205060 500534 0.142857
356294 500534 0.142857
454314 500534 0.142857
380243 500534 0.142857
448373 500534 0.142857
56630 500534 0.142857
287196 500534 0.142857
279360 500578 0.200000
359340 500578 0.200000
146062 500578 0.200000
420951 500578 0.200000
94558 500578 0.200000
197866 500652 0.166667
241646 500652 0.166667
342259 500652 0.166667
427444 500652 0.166667
55931 500652 0.166667
168287 500652 0.166667
197609 500904 0.200000
462345 500904 0.200000
42284 500904 0.200000
52236 500904 0.200000
400218 500904 0.200000
284791 501075 0.250000
434044 501075 0.250000
314150 501075 0.250000
167695 501075 0.250000
363232 501100 0.333333
362149 501100 0.333333
414 501100 0.333333
453635 501192 0.200000
485258 501192 0.200000
211279 501192 0.200000
420629 501192 0.200000
411093 501192 0.200000
314150 501384 0.200000
488842 501384 0.200000
284791 501384 0.200000
434044 501384 0.200000
453405 501384 0.200000
213093 501400 0.142857
48550 501400 0.142857
368011 501400 0.142857
253868 501400 0.142857
273712 501400 0.142857
73233 501400 0.142857
238783 501400 0.142857
246707 501512 0.500000
152623 501512 0.500000
335776 501646 0.200000
273989 501646 0.200000
321070 501646 0.200000
345173 501646 0.200000
459353 501646 0.200000
346440 501788 0.333333
12526 501788 0.333333
33054 501788 0.333333
93547 501901 0.200000
419212 501901 0.200000
181169 501901 0.200000
243284 501901 0.200000
344212 501901 0.200000
353931 501902 0.250000
281988 501902 0.250000
257621 501902 0.250000
160798 501902 0.250000
51142 501909 0.500000
67111 501909 0.500000
7651 502010 0.100000
35242 502010 0.100000
179914 502010 0.100000
179116 502010 0.100000
361420 502010 0.100000
62164 502010 0.100000
235864 502010 0.100000
34204 502010 0.100000
238654 502010 0.100000
404319 502010 0.100000
287140 502040 0.125000
488004 502040 0.125000
110248 502040 0.125000
419123 502040 0.125000
317941 502040 0.125000
230005 502040 0.125000
475607 502040 0.125000
172923 502040 0.125000
121596 502084 0.500000
368759 502084 0.500000
302152 502099 0.200000
403212 502099 0.200000
404851 502099 0.200000
343957 502099 0.200000
288252 502099 0.200000
220482 502143 0.100000
489348 502143 0.100000
40389 502143 0.100000
118929 502143 0.100000
401298 502143 0.100000
123091 502143 0.100000
99573 502143 0.100000
465054 502143 0.100000
326525 502143 0.100000
197822 502143 0.100000
138913 502147 0.083333
295524 502147 0.083333
462344 502147 0.083333
287249 502147 0.083333
392498 502147 0.083333
434865 502147 0.083333
269429 502147 0.083333
100918 502147 0.083333
329653 502147 0.083333
234937 502147 0.083333
349247 502147 0.083333
280767 502147 0.083333
145796 502220 0.111111
245861 502220 0.111111
251270 502220 0.111111
343273 502220 0.111111
22383 502220 0.111111
388820 502220 0.111111
241881 502220 0.111111
51130 502220 0.111111
323839 502220 0.111111
163495 502459 0.090909
220010 502459 0.090909
98764 502459 0.090909
47276 502459 0.090909
376494 502459 0.090909
342258 502459 0.090909
137182 502459 0.090909
30582 502459 0.090909
337558 502459 0.090909
364790 502459 0.090909
61182 502459 0.090909
99505 502972 1.000000
445087 503036 0.250000
353578 503036 0.250000
421174 503036 0.250000
338919 503036 0.250000
172515 503142 0.333333
224878 503142 0.333333
152623 503142 0.333333
109859 503168 0.200000
243402 503168 0.200000
129913 503168 0.200000
54269 503168 0.200000
21599 503168 0.200000
360260 503238 0.142857
107976 503238 0.142857
358700 503238 0.142857
453454 503238 0.142857
382607 503238 0.142857
224978 503238 0.142857
363769 503238 0.142857
376458 503239 0.250000
50459 503239 0.250000
354669 503239 0.250000
91726 503239 0.250000
288296 503387 0.250000
4465 503387 0.250000
124908 503387 0.250000
497934 503387 0.250000
23490 503396 0.166667
86953 503396 0.166667
365197 503396 0.166667
365200 503396 0.166667
203826 503396 0.166667
114651 503396 0.166667
23490 503406 0.125000
503396 503406 0.125000
86953 503406 0.125000
365197 503406 0.125000
365198 503406 0.125000
365199 503406 0.125000
365200 503406 0.125000
203826 503406 0.125000
69540 503578 0.200000
163205 503578 0.200000
481574 503578 0.200000
170199 503578 0.200000
216984 503578 0.200000
66432 503711 0.250000
296850 503711 0.250000
279875 503711 0.250000
97383 503711 0.250000
132836 504082 0.111111
480264 504082 0.111111
283630 504082 0.111111
242229 504082 0.111111
162294 504082 0.111111
433045 504082 0.111111
320985 504082 0.111111
479163 504082 0.111111
436957 504082 0.111111
227789 504121 0.250000
317160 504121 0.250000
61405 504121 0.250000
193926 504121 0.250000
129913 504163 0.250000
252501 504163 0.250000
54269 504163 0.250000
21599 504163 0.250000
84384 504212 0.125000
14435 504212 0.125000
172036 504212 0.125000
310314 504212 0.125000
294094 504212 0.125000
431313 504212 0.125000
59509 504212 0.125000
311354 504212 0.125000
497889 504233 0.125000
166530 504233 0.125000
331907 504233 0.125000
497891 504233 0.125000
179787 504233 0.125000
472715 504233 0.125000
138446 504233 0.125000
317488 504233 0.125000
183408 504235 0.333333
163452 504235 0.333333
331526 504235 0.333333
378470 504241 0.333333
238357 504241 0.333333
353933 504241 0.333333
149985 504430 0.111111
222178 504430 0.111111
153287 504430 0.111111
308746 504430 0.111111
329470 504430 0.111111
109204 504430 0.111111
408058 504430 0.111111
59771 504430 0.111111
124094 504430 0.111111
27841 504729 0.200000
479041 504729 0.200000
175208 504729 0.200000
124244 504729 0.200000
339167 504729 0.200000
160818 504753 0.333333
36684 504753 0.333333
16750 504753 0.333333
117923 504792 0.142857
233859 504792 0.142857
69831 504792 0.142857
391528 504792 0.142857
171689 504792 0.142857
368169 504792 0.142857
199263 504792 0.142857
65985 504831 0.142857
300171 504831 0.142857
276847 504831 0.142857
246768 504831 0.142857
101939 504831 0.142857
362551 504831 0.142857
377304 504831 0.142857
331526 505148 0.166667
299655 505148 0.166667
387434 505148 0.166667
504235 505148 0.166667
183408 505148 0.166667
163452 505148 0.166667
320985 505209 0.333333
130396 505209 0.333333
423180 505209 0.333333
355712 505254 0.083333
126115 505254 0.083333
436828 505254 0.083333
496279 505254 0.083333
316430 505254 0.083333
344206 505254 0.083333
184017 505254 0.083333
419377 505254 0.083333
316403 505254 0.083333
337623 505254 0.083333
214684 505254 0.083333
364703 505254 0.083333
305536 505305 0.047619
322564 505305 0.047619
396806 505305 0.047619
146326 505305 0.047619
3236 505305 0.047619
95142 505305 0.047619
474918 505305 0.047619
476839 505305 0.047619
87721 505305 0.047619
222379 505305 0.047619
197043 505305 0.047619
385459 505305 0.047619
55494 505305 0.047619
436427 505305 0.047619
457678 505305 0.047619
150611 505305 0.047619
275541 505305 0.047619
413664 505305 0.047619
329061 505305 0.047619
62953 505305 0.047619
161395 505305 0.047619
241574 505600 0.200000
451372 505600 0.200000
450706 505600 0.200000
297110 505600 0.200000
410106 505600 0.200000
495786 505755 0.250000
6170 505755 0.250000
121596 505755 0.250000
256479 505755 0.250000
273712 505764 0.500000
332097 505764 0.500000
290865 505980 0.500000
247514 505980 0.500000
498400 506249 0.166667
281478 506249 0.166667
265863 506249 0.166667
500282 506249 0.166667
216381 506249 0.166667
481279 506249 0.166667
21232 506788 0.250000
121794 506788 0.250000
295435 506788 0.250000
66620 506788 0.250000
417921 506866 0.058824
248070 506866 0.058824
80999 506866 0.058824
12009 506866 0.058824
91945 506866 0.058824
35115 506866 0.058824
272841 506866 0.058824
332908 506866 0.058824
135311 506866 0.058824
11892 506866 0.058824
90260 506866 0.058824
193268 506866 0.058824
411035 506866 0.058824
450997 506866 0.058824
481877 506866 0.058824
105595 506866 0.058824
229019 506866 0.058824
170945 506867 0.200000
266632 506867 0.200000
389896 506867 0.200000
361337 506867 0.200000
413692 506867 0.200000
435329 507142 0.076923
355906 507142 0.076923
114536 507142 0.076923
81482 507142 0.076923
466444 507142 0.076923
136590 507142 0.076923
412785 507142 0.076923
170291 507142 0.076923
212243 507142 0.076923
73719 507142 0.076923
128824 507142 0.076923
266172 507142 0.076923
210653 507142 0.076923
444875 507155 0.200000
498286 507155 0.200000
193654 507155 0.200000
143608 507155 0.200000
168570 507155 0.200000
342640 507166 0.250000
353355 507166 0.250000
318580 507166 0.250000
486876 507166 0.250000
467673 507403 0.250000
51162 507403 0.250000
294043 507403 0.250000
482419 507403 0.250000
106336 507431 0.066667
301505 507431 0.066667
454625 507431 0.066667
375365 507431 0.066667
52199 507431 0.066667
261287 507431 0.066667
7563 507431 0.066667
332684 507431 0.066667
193742 507431 0.066667
325454 507431 0.066667
172464 507431 0.066667
251731 507431 0.066667
168662 507431 0.066667
242550 507431 0.066667
55481 507431 0.066667
394142 508006 0.250000
146227 508006 0.250000
267988 508006 0.250000
120942 508006 0.250000
172515 508151 0.333333
246707 508151 0.333333
152623 508151 0.333333
185169 508382 1.000000
209611 508419 0.125000
223755 508419 0.125000
384715 508419 0.125000
489520 508419 0.125000
134328 508419 0.125000
275487 508419 0.125000
193756 508419 0.125000
60351 508419 0.125000
363073 508622 0.166667
486195 508622 0.166667
483701 508622 0.166667
359673 508622 0.166667
338843 508622 0.166667
335486 508622 0.166667
243937 508717 0.111111
232962 508717 0.111111
70820 508717 0.111111
55464 508717 0.111111
410027 508717 0.111111
218956 508717 0.111111
188145 508717 0.111111
459666 508717 0.111111
409245 508717 0.111111
60897 508820 0.166667
184866 508820 0.166667
182337 508820 0.166667
110288 508820 0.166667
114293 508820 0.166667
346617 508820 0.166667
227683 509043 0.500000
433612 509043 0.500000
76984 509112 0.333333
279516 509112 0.333333
261014 509112 0.333333
32451 509145 0.200000
412102 509145 0.200000
286893 509145 0.200000
46703 509145 0.200000
10902 509145 0.200000
20676 509194 0.125000
60967 509194 0.125000
80072 509194 0.125000
388751 509194 0.125000
222386 509194 0.125000
186483 509194 0.125000
228567 509194 0.125000
114872 509194 0.125000
364773 509547 0.100000
93674 509547 0.100000
331116 509547 0.100000
340590 509547 0.100000
74320 509547 0.100000
388560 509547 0.100000
104500 509547 0.100000
68757 509547 0.100000
316504 509547 0.100000
160383 509547 0.100000
293109 509637 0.250000
147147 509637 0.250000
194405 509637 0.250000
321887 509637 0.250000
121794 509734 0.166667
506788 509734 0.166667
295435 509734 0.166667
21232 509734 0.166667
16019 509734 0.166667
66620 509734 0.166667
18853 509798 0.142857
128645 509798 0.142857
412465 509798 0.142857
12500 509798 0.142857
44277 509798 0.142857
213301 509798 0.142857
216154 509798 0.142857
291301 509960 0.166667
79592 509960 0.166667
389896 509960 0.166667
367186 509960 0.166667
361337 509960 0.166667
405823 509960 0.166667
462789 510314 0.200000
369190 510314 0.200000
11153 510314 0.200000
130418 510314 0.200000
134358 510314 0.200000
110248 510389 0.200000
9169 510389 0.200000
419123 510389 0.200000
497146 510389 0.200000
394523 510389 0.200000
208899 510762 0.166667
317988 510762 0.166667
392391 510762 0.166667
282990 510762 0.166667
161781 510762 0.166667
88567 510762 0.166667
315620 510767 0.166667
291301 510767 0.166667
311601 510767 0.166667
506867 510767 0.166667
361337 510767 0.166667
405823 510767 0.166667
92800 510772 0.052632
387968 510772 0.052632
177538 510772 0.052632
432128 510772 0.052632
480132 510772 0.052632
166561 510772 0.052632
386343 510772 0.052632
276010 510772 0.052632
266796 510772 0.052632
36793 510772 0.052632
212805 510772 0.052632
2503 510772 0.052632
353233 510772 0.052632
31195 510772 0.052632
378214 510772 0.052632
90734 510772 0.052632
109808 510772 0.052632
56058 510772 0.052632
236925 510772 0.052632
172515 510977 0.333333
246707 510977 0.333333
152623 510977 0.333333
97383 511141 0.200000
115952 511141 0.200000
354293 511141 0.200000
41783 511141 0.200000
503711 511141 0.200000
135302 511373 0.142857
166536 511373 0.142857
239656 511373 0.142857
183883 511373 0.142857
395085 511373 0.142857
84026 511373 0.142857
72095 511373 0.142857
438144 511464 0.200000
384358 511464 0.200000
138186 511464 0.200000
50229 511464 0.200000
13083 511464 0.200000
198172 511516 0.500000
356182 511516 0.500000
91784 511619 0.250000
133777 511619 0.250000
14372 511619 0.250000
434104 511619 0.250000
42018 511743 0.083333
451459 511743 0.083333
509112 511743 0.083333
345111 511743 0.083333
386868 511743 0.083333
261014 511743 0.083333
142583 511743 0.083333
76984 511743 0.083333
393723 511743 0.083333
258139 511743 0.083333
279516 511743 0.083333
369214 511743 0.083333
277248 512040 0.200000
487203 512040 0.200000
216724 512040 0.200000
252984 512040 0.200000
42687 512040 0.200000
37761 512110 0.250000
46300 512110 0.250000
413141 512110 0.250000
340390 512110 0.250000
120388 512147 0.083333
170756 512147 0.083333
483882 512147 0.083333
247467 512147 0.083333
301867 512147 0.083333
253870 512147 0.083333
203633 512147 0.083333
481138 512147 0.083333
485105 512147 0.083333
155770 512147 0.083333
442876 512147 0.083333
64287 512147 0.083333
136208 512234 0.250000
408658 512234 0.250000
179179 512234 0.250000
378414 512234 0.250000
154417 512373 0.250000
337603 512373 0.250000
234014 512373 0.250000
463377 512373 0.250000
68576 512409 0.058824
462174 512409 0.058824
420131 512409 0.058824
55464 512409 0.058824
18761 512409 0.058824
93483 512409 0.058824
20716 512409 0.058824
177643 512409 0.058824
413997 512409 0.058824
488493 512409 0.058824
508717 512409 0.058824
188145 512409 0.058824
171252 512409 0.058824
370166 512409 0.058824
483799 512409 0.058824
246045 512409 0.058824
396350 512409 0.058824
239451 512545 0.500000
240095 512545 0.500000
192743 512599 0.166667
32015 512599 0.166667
339441 512599 0.166667
256722 512599 0.166667
87318 512599 0.166667
246879 512599 0.166667
503168 512878 0.200000
109859 512878 0.200000
504163 512878 0.200000
54269 512878 0.200000
21599 512878 0.200000
463968 512927 0.083333
348709 512927 0.083333
49737 512927 0.083333
321929 512927 0.083333
320460 512927 0.083333
3085 512927 0.083333
276688 512927 0.083333
438736 512927 0.083333
30644 512927 0.083333
322484 512927 0.083333
326935 512927 0.083333
64313 512927 0.083333
493553 512945 1.000000
136771 513119 0.055556
302756 513119 0.055556
273321 513119 0.055556
335113 513119 0.055556
169867 513119 0.055556
273547 513119 0.055556
194926 513119 0.055556
274542 513119 0.055556
59313 513119 0.055556
298033 513119 0.055556
227251 513119 0.055556
364433 513119 0.055556
383249 513119 0.055556
34871 513119 0.055556
153115 513119 0.055556
241853 513119 0.055556
30750 513119 0.055556
474655 513119 0.055556
95461 513208 0.200000
4262 513208 0.200000
462094 513208 0.200000
360913 513208 0.200000
162679 513208 0.200000
55464 513275 0.250000
188145 513275 0.250000
459666 513275 0.250000
512409 513275 0.250000
364773 513310 0.090909
93674 513310 0.090909
509547 513310 0.090909
331116 513310 0.090909
340590 513310 0.090909
74320 513310 0.090909
388560 513310 0.090909
104500 513310 0.090909
68757 513310 0.090909
316504 513310 0.090909
160383 513310 0.090909
182338 513578 0.166667
378831 513578 0.166667
289265 513578 0.166667
278358 513578 0.166667
132409 513578 0.166667
332863 513578 0.166667
239461 513654 0.142857
412102 513654 0.142857
19148 513654 0.142857
46703 513654 0.142857
94931 513654 0.142857
10902 513654 0.142857
464086 513654 0.142857
61601 513774 0.200000
53349 513774 0.200000
64808 513774 0.200000
134831 513774 0.200000
325491 513774 0.200000
220482 513780 0.200000
40389 513780 0.200000
49681 513780 0.200000
118929 513780 0.200000
465054 513780 0.200000
175887 513880 0.200000
499152 513880 0.200000
285265 513880 0.200000
486417 513880 0.200000
262611 513880 0.200000
416994 514230 0.166667
332739 514230 0.166667
11462 514230 0.166667
430736 514230 0.166667
318299 514230 0.166667
163294 514230 0.166667
143298 514234 0.055556
491704 514234 0.055556
241881 514234 0.055556
245861 514234 0.055556
251270 514234 0.055556
343273 514234 0.055556
96570 514234 0.055556
502220 514234 0.055556
276303 514234 0.055556
173982 514234 0.055556
388820 514234 0.055556
439926 514234 0.055556
144759 514234 0.055556
120216 514234 0.055556
205753 514234 0.055556
51130 514234 0.055556
122110 514234 0.055556
323839 514234 0.055556
4068 514553 0.111111
236357 514553 0.111111
211337 514553 0.111111
11498 514553 0.111111
261066 514553 0.111111
193615 514553 0.111111
73615 514553 0.111111
118909 514553 0.111111
255103 514553 0.111111
439926 514938 0.200000
144759 514938 0.200000
120216 514938 0.200000
241881 514938 0.200000
96570 514938 0.200000
259203 515064 0.200000
369190 515064 0.200000
188744 515064 0.200000
190224 515064 0.200000
69843 515064 0.200000
249819 515081 0.250000
170619 515081 0.250000
269061 515081 0.250000
122814 515081 0.250000
359466 515102 0.500000
356182 515102 0.500000
297608 515271 0.200000
343464 515271 0.200000
487448 515271 0.200000
223802 515271 0.200000
367675 515271 0.200000
182116 515316 0.250000
375097 515316 0.250000
159868 515316 0.250000
343646 515316 0.250000
91232 515581 0.125000
82214 515581 0.125000
439814 515581 0.125000
49098 515581 0.125000
194256 515581 0.125000
222011 515581 0.125000
356956 515581 0.125000
273374 515581 0.125000
294112 516030 0.090909
468067 516030 0.090909
431108 516030 0.090909
174729 516030 0.090909
430923 516030 0.090909
482603 516030 0.090909
283188 516030 0.090909
270134 516030 0.090909
382042 516030 0.090909
274716 516030 0.090909
428062 516030 0.090909
441552 516170 0.333333
490177 516170 0.333333
280181 516170 0.333333
42977 516184 0.333333
78652 516184 0.333333
33895 516184 0.333333
231545 516340 0.250000
30627 516340 0.250000
448053 516340 0.250000
274918 516340 0.250000
79592 516373 0.125000
389896 516373 0.125000
509960 516373 0.125000
367186 516373 0.125000
506867 516373 0.125000
361337 516373 0.125000
413692 516373 0.125000
405823 516373 0.125000
364856 516378 0.250000
132737 516378 0.250000
428580 516378 0.250000
428582 516378 0.250000
42018 516766 0.100000
451459 516766 0.100000
483855 516766 0.100000
142583 516766 0.100000
393723 516766 0.100000
345111 516766 0.100000
76984 516766 0.100000
258139 516766 0.100000
509112 516766 0.100000
511743 516766 0.100000
203826 516830 0.250000
503396 516830 0.250000
365198 516830 0.250000
503406 516830 0.250000
42977 516831 0.142857
83623 516831 0.142857
33895 516831 0.142857
150058 516831 0.142857
334061 516831 0.142857
516184 516831 0.142857
78652 516831 0.142857
509798 517136 0.166667
406413 517136 0.166667
12500 517136 0.166667
213301 517136 0.166667
44277 517136 0.166667
162679 517136 0.166667
52177 517399 0.200000
357139 517399 0.200000
397652 517399 0.200000
342582 517399 0.200000
343803 517399 0.200000
503396 517525 0.200000
503406 517525 0.200000
365198 517525 0.200000
365199 517525 0.200000
203826 517525 0.200000
503396 517526 0.200000
365198 517526 0.200000
503406 517526 0.200000
203826 517526 0.200000
517525 517526 0.200000
23490 517527 0.200000
365196 517527 0.200000
365198 517527 0.200000
503406 517527 0.200000
203826 517527 0.200000
20353 517602 0.200000
465393 517602 0.200000
130580 517602 0.200000
357847 517602 0.200000
267803 517602 0.200000
50157 517606 0.166667
103921 517606 0.166667
368947 517606 0.166667
447988 517606 0.166667
225654 517606 0.166667
134935 517606 0.166667
222688 517892 0.250000
276364 517892 0.250000
462002 517892 0.250000
40924 517892 0.250000
415746 517963 0.500000
348821 517963 0.500000
338819 518003 0.166667
252872 518003 0.166667
220425 518003 0.166667
350763 518003 0.166667
237846 518003 0.166667
95736 518003 0.166667
49697 518091 0.200000
4804 518091 0.200000
26284 518091 0.200000
91726 518091 0.200000
66802 518091 0.200000
171553 518137 0.250000
306262 518137 0.250000
46750 518137 0.250000
223767 518137 0.250000
380326 518156 0.200000
169353 518156 0.200000
159053 518156 0.200000
153075 518156 0.200000
347739 518156 0.200000
47521 518489 0.200000
496847 518489 0.200000
480628 518489 0.200000
488277 518489 0.200000
239132 518489 0.200000
276029 518638 0.500000
434086 518638 0.500000
245977 518716 0.250000
190820 518716 0.250000
418406 518716 0.250000
164015 518716 0.250000
107269 518739 0.041667
342410 518739 0.041667
230284 518739 0.041667
429580 518739 0.041667
486931 518739 0.041667
196245 518739 0.041667
431132 518739 0.041667
64291 518739 0.041667
432165 518739 0.041667
469797 518739 0.041667
437291 518739 0.041667
494644 518739 0.041667
53054 518739 0.041667
103232 518739 0.041667
127819 518739 0.041667
272971 518739 0.041667
397772 518739 0.041667
75858 518739 0.041667
405594 518739 0.041667
140762 518739 0.041667
363489 518739 0.041667
458352 518739 0.041667
383223 518739 0.041667
263035 518739 0.041667
335113 518802 0.142857
273547 518802 0.142857
364433 518802 0.142857
227251 518802 0.142857
153115 518802 0.142857
241853 518802 0.142857
513119 518802 0.142857
126115 518807 0.166667
433704 518807 0.166667
340511 518807 0.166667
184017 518807 0.166667
496279 518807 0.166667
364703 518807 0.166667
172515 518809 0.500000
246707 518809 0.500000
468067 518931 0.090909
431108 518931 0.090909
439717 518931 0.090909
174729 518931 0.090909
430923 518931 0.090909
241838 518931 0.090909
516030 518931 0.090909
270134 518931 0.090909
169977 518931 0.090909
382042 518931 0.090909
428062 518931 0.090909
69880 518997 0.500000
231953 518997 0.500000
273712 519200 0.250000
281946 519200 0.250000
133069 519200 0.250000
48550 519200 0.250000
370763 519227 0.200000
468716 519227 0.200000
456628 519227 0.200000
61337 519227 0.200000
